Date,Close,High,Low,Open,Volume
2019-04-29,194.45228576660156,195.2530350505768,193.1804880437683,193.98125170256242,365800
2019-04-30,196.72264099121094,196.90162183120728,194.33919579506005,194.6689253354854,337500
2019-05-01,194.43341064453125,198.65387118794087,194.41456525990242,197.7589094780961,391200
2019-05-02,194.00006103515625,195.46026934545867,192.26665932316158,194.57472310405652,405500
2019-05-03,196.59071350097656,196.6001433794281,194.27323462262774,194.79137481894628,345200
2019-05-06,193.2840576171875,193.63261811914577,189.40274270409154,190.52380573719623,413200
2019-05-07,189.0635986328125,191.23977306077512,186.9156850902924,191.23977306077512,623100
2019-05-08,189.76071166992188,191.77675057890997,189.26141688165544,190.00565849988848,573400
2019-05-09,187.4621124267578,188.3570741323726,183.45832351364535,186.88745038423608,688000
2019-05-10,187.22659301757812,188.41359348157815,184.10833597061222,186.6330855981699,780200
2019-05-13,179.40740966796875,182.74232364384153,178.9175303445992,182.1959225475476,994000
2019-05-14,186.56712341308594,187.44325404824224,183.44888091689,184.02354291957494,1036700
2019-05-15,189.00711059570312,190.3919517288105,183.66558667149627,183.8351520144153,711300
2019-05-16,190.4296112060547,191.87097399207912,188.4701081824492,188.92229676487636,708600
2019-05-17,189.5440673828125,192.61521807891916,189.12013968314352,190.16583567556225,700300
2019-05-20,179.445068359375,183.95758111696128,177.92833864463677,182.63867758794638,1287300
2019-05-21,182.52566528320312,183.85398454244577,181.89448148178235,183.2322162455897,736600
2019-05-22,180.4342498779297,182.61042425980813,180.38714361158483,180.38714361158483,505300
2019-05-23,179.57696533203125,180.36831323487175,177.8624093546412,178.58780560940568,835500
2019-05-24,178.80453491210938,181.4988503534153,178.68206145460763,180.84882104024283,432200
2019-05-28,179.92555236816406,182.1770940613102,179.83133982877607,181.4611132615182,665700
2019-05-29,177.63632202148438,179.0682692632794,176.07248584786714,177.63632202148438,1154100
2019-05-30,178.88929748535156,180.17051058002443,177.87186228886276,178.19216196882664,465300
2019-05-31,177.1558837890625,178.8892853956444,176.80730886694877,177.69285505449852,777300
2019-06-03,176.14781188964844,178.85155592313063,175.51662826505492,177.65512593705617,527300
2019-06-04,179.42625427246094,179.52045243532135,177.21238901042358,178.0225679600612,922600
2019-06-05,178.4276885986328,181.074911978229,177.87187188139987,180.7169215078941,356400
2019-06-06,181.59303283691406,181.91334689999937,179.200186305691,179.62411405484727,399300
2019-06-07,185.2293701171875,186.96278583036644,183.66554846127912,184.2967321755267,482300
2019-06-10,186.77438354492188,187.87660130346174,184.79604950708725,184.89967755488922,755900
2019-06-11,188.5078125,190.91950427939054,187.52805373036202,190.63688100450202,520400
2019-06-12,185.41781616210938,187.9896575760686,185.3330191238788,187.9896575760686,464500
2019-06-13,186.4635009765625,186.66134156942508,185.59680019435933,186.30335115130043,268300
2019-06-14,180.89590454101562,181.9510161194826,179.4639571310839,180.45313142330525,482300
2019-06-17,178.6537322998047,181.28209506748686,178.55951977236677,180.87701282409338,476400
2019-06-18,183.43946838378906,184.45690347263562,178.51245713741048,178.51245713741048,1358900
2019-06-19,185.41781616210938,186.7367055090588,184.0047142725997,185.08808663796415,358200
2019-06-20,189.97738647460938,191.81441571755846,188.87516892883994,191.34338184117084,431100
2019-06-21,190.5520782470703,191.0513730843186,188.7998313772582,189.6382712336577,562900
2019-06-24,191.05137634277344,192.04996603430135,190.18467558456402,191.60719296355737,476800
2019-06-25,187.50918579101562,191.32456360603862,186.64248506047366,191.05137024389128,535400
2019-06-26,192.54925537109375,193.0956564720133,191.31514873574753,192.54925537109375,784500
2019-06-27,193.114501953125,193.623212288825,192.26663222720472,192.83187871115157,345100
2019-06-28,195.88417053222656,197.61758638410555,195.59213178471006,197.14655243654593,405000
2019-07-01,202.51634216308594,204.04248759543418,200.6322063207535,203.45841008425214,634200
2019-07-02,201.9982147216797,202.79897825530028,200.99962496198492,202.09242726968796,572400
2019-07-03,201.4423370361328,202.3467139738389,201.02782495017908,201.4423370361328,297100
2019-07-05,197.59873962402344,198.19224699375278,195.1870481292978,197.3914835385565,428600
2019-07-08,195.97840881347656,197.37266545644064,194.83851456055348,196.4871335935586,425300
2019-07-09,194.6406707763672,195.30011550384782,193.40656399176405,193.96238066386795,530000
2019-07-10,196.0631561279297,197.18421916817567,194.97978385153874,195.47907866150825,986500
2019-07-11,196.64723205566406,197.5987153311937,195.29065216295533,197.4668264180033,269600
2019-07-12,196.1196746826172,196.94869897605682,195.3660319156514,195.98778576091675,427400
2019-07-15,194.78201293945312,197.0712461060694,194.11315257737104,196.25165138428838,681300
2019-07-16,193.12391662597656,194.9421007460074,192.52099375394172,193.50073803044265,639200
2019-07-17,205.05990600585938,206.85925903897237,202.74242715807617,205.0410606240196,2050400
2019-07-18,213.51971435546875,213.84002841218896,208.7340213881212,208.84706495236512,1750500
2019-07-19,210.66519165039062,211.89929813804204,210.1847422591502,210.26010940627265,790500
2019-07-22,214.54656982421875,214.90454588655564,212.23849174233868,212.23849174233868,787500
2019-07-23,216.87347412109375,217.92858564960787,216.0350342011531,217.49522805764445,831100
2019-07-24,220.50042724609375,220.9149394537815,216.68504908418882,216.85462879406856,786500
2019-07-25,216.72271728515625,219.47355375221395,216.41183316176347,219.27571317375853,521700
2019-07-26,217.47634887695312,218.945972287523,217.45750349674208,218.76697711255122,399700
2019-07-29,217.58935546875,217.86254874877085,216.1008869306643,217.25021055659363,325900
2019-07-30,215.11180114746094,216.11982079555216,214.1603176535529,214.47120181488523,462000
2019-07-31,209.9021453857422,214.1885571829708,208.3948453786259,213.90593393950672,519500
2019-08-01,208.61154174804688,216.64738069692393,206.48245885256858,212.88852417445628,834200
2019-08-02,207.17015075683594,209.64777950416212,205.54979285468923,209.64777950416212,555700
2019-08-05,199.84088134765625,203.88234657908316,198.1168952524887,203.84467018552826,693900
2019-08-06,202.44097900390625,203.9953853546136,200.2365434747815,203.09100818232366,481400
2019-08-07,203.2040252685547,203.7127499396722,200.09519859723764,201.19743059305418,428700
2019-08-08,207.28318786621094,207.77306717311342,204.11783931551315,204.33451089604486,627600
2019-08-09,203.4772491455078,204.76787755746417,200.86771706000818,204.26858272474462,415100
2019-08-12,202.02645874023438,204.0613288588253,201.31990781362492,203.53377313359405,292000
2019-08-13,206.5012969970703,208.00861150518693,199.14374842112588,200.39670055134934,587600
2019-08-14,196.62843322753906,199.95393210262924,195.0740267844418,198.6067817685872,914100
2019-08-15,197.7023468017578,199.08718760176362,195.55443339252713,197.21246752646255,671500
2019-08-16,200.5191650390625,200.97135362139048,196.97698041551507,197.1653911269171,574500
2019-08-19,203.19464111328125,204.83383016800104,202.66708535429942,204.25918251075151,329200
2019-08-20,202.25257873535156,203.69394160765944,201.67791668741845,203.1475404493938,275200
2019-08-21,204.45701599121094,205.94548514964558,203.96713660841573,205.94548514964558,298100
2019-08-22,202.78952026367188,204.27798919199904,201.2822203282068,203.77869438136702,376100
2019-08-23,198.30531311035156,203.9577210849934,197.45745766408203,201.25399053706445,591500
2019-08-26,201.59312438964844,202.017052089229,200.01044276978067,201.4706509570613,296800
2019-08-27,201.6685028076172,203.17580297635686,200.75469570149377,202.83665792279749,359700
2019-08-28,203.25115966796875,203.43015487795978,200.04813439647643,200.83003814304345,317500
2019-08-29,207.0100555419922,209.01665087898317,206.81221491026804,207.3020943615888,370300
2019-08-30,209.7137451171875,211.03263448589493,207.3679907669693,210.335513408785,357600
2019-09-03,207.27378845214844,208.7434121121199,206.21866260346926,207.86728146878878,598700
2019-09-04,214.10377502441406,214.27334034600094,211.19277429716803,211.72034439445187,432700
2019-09-05,223.35491943359375,224.24046573588672,222.04544536685492,222.65779824867067,982300
2019-09-06,224.7397003173828,226.19990833594437,223.4302266023095,224.3911398185289,872100
2019-09-09,227.34927368164062,228.2819261827965,225.0506254463355,225.22962066750028,536700
2019-09-10,227.66952514648438,227.66952514648438,224.3157660542156,226.16222528047882,735500
2019-09-11,231.03274536132812,231.03274536132812,227.26447362447615,227.6789714406845,782500
2019-09-12,232.5305938720703,233.83065201964666,230.42978672946145,230.90082062353247,828000
2019-09-13,234.5655059814453,236.67572900697994,233.9814140727495,235.8561344836565,934000
2019-09-16,231.946533203125,233.00164460214287,231.17403066111928,231.8240597818766,398900
2019-09-17,233.72706604003906,234.02852031157894,230.99506033799767,231.42841792343052,730000
2019-09-18,235.31912231445312,236.02567320311772,232.32335344642627,234.301701684613,519400
2019-09-19,235.1307373046875,237.50475257488506,235.1307373046875,235.92207093648128,394700
2019-09-20,231.5508575439453,236.34599397062547,230.49574611990985,236.1764142775826,819500
2019-09-23,234.08502197265625,234.81041826264854,231.59796335321198,231.9276928599762,296100
2019-09-24,232.11611938476562,235.46046344994411,230.93853445863348,234.32998479582045,605600
2019-09-25,233.19003295898438,233.66106684196617,227.19848139246335,228.61158304140875,518300
2019-09-26,233.67054748535156,235.1778620810148,232.19150815537782,235.10249491374992,615100
2019-09-27,229.59141540527344,233.6799873744987,227.3398732955095,232.7567646918906,564500
2019-09-30,234.028564453125,234.96121708203424,230.63712779083673,230.78784776762674,495000
2019-10-01,231.174072265625,235.67715627876018,230.5051976424176,234.73508825300274,655300
2019-10-02,226.3695068359375,229.41239673763675,224.48537089053107,229.384135848441,710100
2019-10-03,230.19432067871094,230.69361556683592,224.72089354458,226.95360447100538,531000
2019-10-04,231.78639221191406,232.08786085598035,230.03414524902306,230.30735300456016,518000
2019-10-07,233.08645629882812,234.9800077507952,232.86035481023438,233.07704079402626,515900
2019-10-08,228.05580139160156,231.37188445995093,227.51881578295757,229.9116763243993,576700
2019-10-09,232.00306701660156,233.58573419727642,230.655902437389,231.33419247905405,431300
2019-10-10,236.920654296875,239.51134094479477,233.99082264005315,234.7067890478176,835700
2019-10-11,244.93760681152344,247.25508534915278,242.80852456782011,243.430292711989,1034300
2019-10-14,246.48265075683594,246.8217813894572,244.08036044391642,244.76808033734918,731800
2019-10-15,252.04086303710938,253.7836944644161,247.77329644734704,248.17837875893463,1265400
2019-10-16,239.7279815673828,245.5970740015819,238.84243558213603,245.1825618914823,1720200
2019-10-17,239.0591583251953,242.27162786629555,238.58812434919412,241.34839092346556,1543900
2019-10-18,239.68089294433594,240.50991722554755,237.71197465127244,239.27581068180743,1640900
2019-10-21,245.34271240234375,245.87969795295632,242.2056392507113,242.84623846040984,790400
2019-10-22,240.50048828125,245.19198201625625,240.2932465849566,243.8165710441576,797300
2019-10-23,242.73321533203125,243.00642306929018,238.89899213017148,240.08600686824855,917100
2019-10-24,249.61976623535156,250.10023012894914,245.55002545926916,245.69132991337594,642300
2019-10-25,248.69650268554688,249.36539161301238,246.70875316070521,247.2457387786542,550500
2019-10-28,251.07058715820312,252.81339020338007,250.47707963486707,251.89961171463207,683000
2019-10-29,249.27120971679688,253.6612502434183,248.9320502717936,253.3032597874396,501900
2019-10-30,250.26036071777344,250.60892128099047,245.95510301884983,247.91462057640064,494700
2019-10-31,246.79354858398438,249.93062229119136,246.18121015010328,249.93062229119136,630600
2019-11-01,254.92361450195312,255.1497016291228,250.74083015150563,251.72999008250773,617600
2019-11-04,258.4716796875,260.1936958041513,257.4308991293878,257.922920233847,664600
2019-11-05,257.1659240722656,259.18124673072043,256.4090086592228,257.1848657259986,382700
2019-11-06,254.27072143554688,255.58589610365613,253.39080063033123,255.0371077980865,909500
2019-11-07,253.23936462402344,256.19137508217494,252.81361054321584,254.592364604931,560900
2019-11-08,252.8987579345703,253.75976578561645,250.4387396279343,251.4795199354885,743400
2019-11-11,252.3594512939453,253.0879831029708,250.85506241589698,251.82013390149245,451700
2019-11-12,253.18263244628906,254.65863787960063,252.25538641788546,253.75980433498705,336100
2019-11-13,255.38729858398438,255.92658737200324,252.91780810931968,253.59904387393547,422800
2019-11-14,255.20741271972656,255.89809013483654,253.7124657092791,254.18554508926078,539200
2019-11-15,260.1653137207031,260.6856895655773,258.8501389907992,259.5408453821673,667900
2019-11-18,258.74603271484375,261.3574400864821,257.1754057358492,258.3675749923751,430700
2019-11-19,256.92938232421875,258.5283928302622,255.84130559881814,258.2540275980685,465200
2019-11-20,254.39370727539062,257.3551888850499,252.6243949717218,256.6928661873942,408800
2019-11-21,252.65284729003906,254.99933210399533,252.23653500249065,254.9425648715553,652100
2019-11-22,251.886474609375,255.6805818078611,250.55238682481144,255.33994952003357,616000
2019-11-25,256.55096435546875,257.11866543583415,253.69357504608072,253.91117310017938,409800
2019-11-26,256.8537292480469,259.09612097240677,256.6077187215011,258.98258653691636,445600
2019-11-27,256.86328125,257.02411212627896,255.53863541872988,256.59835785864277,383300
2019-11-29,256.0494689941406,258.7081726957691,255.86969652681574,258.7081726957691,267600
2019-12-02,251.29031372070312,255.6615627827693,249.71024468501744,255.56694112731185,764600
2019-12-03,250.58074951171875,250.73213841872067,247.05156599878526,248.97229651447628,929800
2019-12-04,255.2357940673828,255.8507914810183,253.703021509731,254.4788497414307,447100
2019-12-05,259.0960998535156,260.3639490706076,256.7874702718042,258.12155752902476,639200
2019-12-06,265.00958251953125,266.7883654665944,263.59981531922915,265.6813471007829,724600
2019-12-09,262.5780029296875,267.28988456389123,262.49285209511777,266.93033956827827,427200
2019-12-10,264.08245849609375,265.1894773728292,262.303703602551,262.9281720875704,380000
2019-12-11,268.7469787597656,269.049727659466,263.44848320955845,263.44848320955845,465600
2019-12-12,271.7746276855469,271.81248212006176,266.15444245072916,266.5329290469314,856800
2019-12-13,274.2819519042969,276.11747316760227,271.65160307071346,272.9951610927503,723000
2019-12-16,277.1961364746094,278.1233824656014,275.5498294518335,275.5498294518335,552800
2019-12-17,278.9654541015625,281.0943113784741,277.28129261080693,280.99024777135077,401100
2019-12-18,276.4298095703125,279.7413659824456,276.1932698265887,278.95603786357356,478500
2019-12-19,276.108154296875,276.11759625318484,273.5724548497258,275.0011354498931,410100
2019-12-20,277.78277587890625,278.51130780534106,276.5716936946704,276.9880059024837,824600
2019-12-23,280.195556640625,281.4066390770535,279.5427045821731,279.5900009851693,424900
2019-12-24,279.0506286621094,279.2966392081975,275.61606734331906,278.1612370141508,219500
2019-12-26,280.384765625,280.58345093796123,278.3883839162161,279.15477042640623,191300
2019-12-27,280.69696044921875,282.42841845052754,280.20493936454767,281.4349632017486,317000
2019-12-30,279.0127868652344,280.72533201073406,277.83953029978017,280.4604086974655,338900
2019-12-31,280.00628662109375,280.52666250244016,277.56518031986246,279.0979820988701,298900
2020-01-02,286.5252380371094,286.98887545355456,284.42476448293957,285.0492327152034,573600
2020-01-03,281.9079895019531,284.5572222490804,281.6335954006349,281.99314031798883,410800
2020-01-06,279.6656494140625,279.79812552666016,276.68525449989176,277.38543175673135,617600
2020-01-07,282.7027893066406,285.00194820684453,281.39708557334717,282.5892548732193,477700
2020-01-08,285.6358642578125,286.8658590199833,283.79084324008426,284.47207866014844,536900
2020-01-09,285.15338134765625,287.54716227218194,284.1031299265041,286.95107752970085,579700
2020-01-10,280.2333679199219,284.33025259222995,279.6467539551712,283.89499865914024,447700
2020-01-13,285.2196044921875,285.3804353312717,281.4822653851815,282.59872592809523,405700
2020-01-14,286.26043701171875,289.43007591397026,282.4001204151175,283.0435017021368,609600
2020-01-15,283.92333984375,286.6388400441061,283.6111201226968,285.3615197999341,505300
2020-01-16,284.8695068359375,286.6293773918701,283.4218848844423,286.2603615638037,547500
2020-01-17,283.88555908203125,284.8411600529935,283.1569981604625,284.6992419755715,743900
2020-01-21,282.33380126953125,285.0303598261848,281.45388044956894,282.0594071121478,573000
2020-01-22,280.2996520996094,285.4183766374891,280.07258314027564,284.3775957830659,1108600
2020-01-23,278.47344970703125,281.1037698721138,275.8620423221027,280.94291018014746,713000
2020-01-24,279.90216064453125,283.21371662844956,278.63431124705403,280.9051155927508,977800
2020-01-27,268.9739990234375,273.0803243919549,268.49144883773954,271.698940749424,889100
2020-01-28,274.5563659667969,274.6320748438981,269.806658972604,270.81905586387967,1636100
2020-01-29,280.195556640625,282.2297928356713,277.89636819045467,280.129318576844,965500
2020-01-30,278.5302734375,278.83305122824066,274.89702657204987,275.13356630710115,794100
2020-01-31,265.5489196777344,272.73026116418043,265.0853111275557,272.4937214753997,1272600
2020-02-03,272.6451110839844,273.29796293675577,268.0657061616496,268.35901306657894,823200
2020-02-04,283.119140625,283.14752423727987,278.38834608183606,279.03172720983156,795300
2020-02-05,289.827392578125,290.80193506122924,286.7334345872628,290.80193506122924,1042000
2020-02-06,292.8834533691406,292.94022058880665,290.11121493570533,290.9722229332744,698000
2020-02-07,288.5500183105469,289.1744865140567,286.87532781554677,288.26618225189327,1775900
2020-02-10,293.0064392089844,293.0253808639344,287.63226435744275,287.67011879286883,373000
2020-02-11,298.9956970214844,299.24167871218634,296.1572201905456,296.18560380387584,789900
2020-02-12,300.3487243652344,300.6041769081569,298.27663378252805,298.6361788333329,656100
2020-02-13,300.1689453125,301.22863878162946,297.1128413215973,297.99279114371495,742200
2020-02-14,299.26995849609375,302.0327543577809,297.57635536417484,300.282355144427,661400
2020-02-18,292.533447265625,293.50798992920244,290.36676383729633,290.8492853166908,757100
2020-02-19,300.30133056640625,300.5283994198029,294.25536247446695,294.3972805078398,1093900
2020-02-20,296.5923767089844,299.53491648426774,293.72551692694014,298.8442390946145,1118400
2020-02-21,289.5246276855469,294.0945625354207,288.32301625957274,293.49850667415956,1134600
2020-02-24,274.7644958496094,279.33445879220153,272.74917308761303,273.48717575931147,1347400
2020-02-25,269.2673034667969,279.9967397594267,269.1253854353743,279.63719483017474,1166700
2020-02-26,270.9041748046875,276.57165636385776,270.21346853620923,273.865656252796,861100
2020-02-27,262.30364990234375,271.40569416625084,261.0168587460346,263.84586469982224,1373900
2020-02-28,261.8116455078125,262.52126474887535,251.65937804534113,253.3908362887629,1647400
2020-03-02,272.01116943359375,272.01116943359375,260.6383516686262,264.564904700976,1081300
2020-03-03,268.9929504394531,280.86726137287997,267.02495272938773,277.1583059632286,1916300
2020-03-04,285.3709716796875,285.7305166812392,274.3671679384146,276.6474143500382,1289500
2020-03-05,272.730224609375,280.0061867710103,270.639222125669,275.37001526720195,1453900
2020-03-06,272.5978088378906,272.72081410669335,266.1450275101386,269.14433485558766,1148400
2020-03-09,249.70086669921875,261.4900017157955,249.65354141665622,251.15795988649913,1759600
2020-03-10,264.6974182128906,265.25564848863854,250.7321038671015,263.0226985111692,1699200
2020-03-11,249.9183807373047,259.5597116289958,246.53111631507596,257.83772468544066,1175900
2020-03-12,227.78775024414062,241.1380526116398,224.76004471712835,232.20631047902455,2779800
2020-03-13,243.11549377441406,243.97647279696386,221.24975081957902,243.21955737349077,2637200
2020-03-16,217.0110321044922,234.8461352995315,198.33384796418773,208.76998073728151,1496800
2020-03-17,225.5074920654297,227.05919196905873,212.90466395785475,219.0830799624515,1642500
2020-03-18,186.3838348388672,214.10627726387145,180.95287790715014,201.8724504089643,3131900
2020-03-19,202.50636291503906,207.43585652063467,189.78998657760343,194.7289365736117,1634600
2020-03-20,204.46495056152344,224.54244421244076,203.98240026735797,213.0276773288025,2316700
2020-03-23,220.59690856933594,222.63115856060836,210.68116883167417,213.19795459193872,1731500
2020-03-24,246.199951171875,246.5027288905811,237.29660863506342,240.63654774439507,1427600
2020-03-25,247.9598388671875,257.67687916110947,238.3847021783982,246.63522234761055,1211300
2020-03-26,261.04522705078125,262.21848368688956,247.52460868293045,248.7357197587783,1018600
2020-03-27,239.01866149902344,249.51156044584692,238.25227508458804,248.09232206734004,1518300
2020-03-30,253.59898376464844,255.5859233466974,246.6541804941084,249.37912290669215,1142400
2020-03-31,247.55303955078125,254.1288268758133,245.05516608308002,253.68413101790344,881800
2020-04-01,235.60296630859375,243.80616028295253,234.0607374866835,239.50114986433698,715700
2020-04-02,233.96617126464844,238.39420241696527,229.2069931602021,230.7397659558461,788600
2020-04-03,231.43991088867188,234.64738872970534,229.42458797039174,232.81183829823266,571700
2020-04-06,256.5320129394531,258.093169019489,245.45250264780037,246.00126198900813,807600
2020-04-07,257.9134521484375,266.1355753332636,256.4090629561781,265.359718102193,768200
2020-04-08,263.5809326171875,266.1923404107164,259.63546618946333,263.0605567740321,891700
2020-04-09,261.90625,269.7782991943121,260.3072391050779,267.0249732546737,728900
2020-04-13,259.3421325683594,261.28174655642636,257.3646641434812,260.0517516675754,789400
2020-04-14,273.3736572265625,278.8897792420861,269.702556434816,271.53810683068923,1700600
2020-04-15,267.28045654296875,269.220099889304,260.241031012988,262.01037266290814,1487600
2020-04-16,276.6568603515625,276.798778413599,270.762308803979,274.225225015583,1212000
2020-04-17,279.7318115234375,285.20060760838544,277.8016397068465,285.03030597369343,899100
2020-04-20,275.8809814453125,281.9648047219161,275.74853422264044,275.9472194938867,510100
2020-04-21,265.95587158203125,272.06805159637275,263.57156092267,270.66775453628935,663700
2020-04-22,279.08856201171875,279.56164158058465,272.71145866324196,274.38614994221246,596100
2020-04-23,273.818359375,281.16056112887236,272.78704971618663,275.27545205671174,730500
2020-04-24,277.5251770019531,278.11476121521014,271.9431065032545,275.67084236548516,464200
2020-04-27,276.6312255859375,280.3019060364896,276.04164149269786,279.3794837878372,689100
2020-04-28,277.125732421875,282.99307493173154,276.8119028167667,282.99307493173154,532000
2020-04-29,288.8128662109375,289.81138060419175,280.862942274295,281.7663268921812,968000
2020-04-30,274.282470703125,286.7399201069296,272.97967399288206,286.5782458559993,846300
2020-05-01,265.37200927734375,269.9365560281169,264.55420650127473,269.9365560281169,862800
2020-05-04,269.2899169921875,269.3374818874613,262.4240593055794,265.88552998811576,1036900
2020-05-05,274.20635986328125,278.628270294189,270.383523383619,270.383523383619,821600
2020-05-06,277.58221435546875,281.2719038710604,276.5266741080163,279.4746240111414,552400
2020-05-07,284.8949890136719,285.3989911440859,280.1021948730595,283.325927967717,570800
2020-05-08,289.4690856933594,289.5737052521322,284.75238326124105,285.4941228736334,680600
2020-05-11,289.4596252441406,290.80043893177657,283.71588029277035,283.95361774416017,513600
2020-05-12,282.0802307128906,290.8955245019177,281.70934637819187,290.4010410763361,481700
2020-05-13,279.7979431152344,286.6828097165772,276.4886276829678,283.8489691384516,1142300
2020-05-14,287.70989990234375,288.8605702532902,269.4136318878099,272.13336387468615,1296800
2020-05-15,278.1907958984375,281.6902833581803,275.870476621272,278.3904871827532,957200
2020-05-18,289.9351501464844,291.523220344049,283.05977141917873,283.08829875743766,997000
2020-05-19,291.2283020019531,296.68674317571583,288.83191956435235,288.91750154205124,687400
2020-05-20,309.6673278808594,310.2569121536826,301.974117936983,302.63027566530224,1084900
2020-05-21,303.34356689453125,308.5452651672149,301.73645888383794,306.7765118890948,639200
2020-05-22,303.6953125,303.82845940118426,298.90254642969114,300.471607786781,365400
2020-05-26,304.1708068847656,309.42006866095977,303.71436952731324,306.64328231348304,540400
2020-05-27,302.9060363769531,303.9235596203384,295.8499761444094,303.3434651559032,808100
2020-05-28,304.2753601074219,312.9384974729402,303.7428306260632,305.5020932794389,797900
2020-05-29,313.347412109375,313.794359582383,308.33588914211333,309.4865590534675,649500
2020-06-01,310.703857421875,311.11275889567924,307.63227893437215,307.9936445235709,526100
2020-06-02,318.31146240234375,318.5872169714556,312.64378024717604,315.4205666538618,717200
2020-06-03,329.3138732910156,330.4169784381904,322.2293153569054,323.8078953595513,693900
2020-06-04,335.789794921875,336.0560886662339,329.9795068720082,330.78781982554216,884600
2020-06-05,339.6982421875,346.29783521719185,338.69023785922366,341.39093143882064,899200
2020-06-08,332.1192626953125,334.3254734955051,326.28041620146143,333.75489773398095,1001700
2020-06-09,332.19525146484375,335.818396581217,328.24881594824944,329.61818586071183,737200
2020-06-10,330.8543701171875,336.08459248271544,330.6546498228895,333.79280065461205,997900
2020-06-11,316.5616149902344,327.9064363488906,316.4760039910887,324.84437758520914,919300
2020-06-12,326.2424011230469,330.2363734371148,320.70786553710025,329.275933736958,845000
2020-06-15,332.84197998046875,332.84197998046875,320.1182658206201,320.95510636636317,598200
2020-06-16,334.7818298339844,337.5871430535471,330.0175915773486,334.02108168326316,863900
2020-06-17,344.6337585449219,347.80992774505995,342.73185873496936,343.65428130362386,710400
2020-06-18,341.2768859863281,344.0536432900314,339.0326292549963,341.9425334673072,494700
2020-06-19,342.97900390625,350.08259855640125,341.95196208994844,346.8398569482712,786900
2020-06-22,346.4215393066406,347.03013213802154,342.1707921896288,344.6052215565268,554500
2020-06-23,348.65631103515625,353.5631873436187,348.5706999996234,352.43155455732455,604100
2020-06-24,343.84442138671875,349.5311117286613,341.89498587397003,347.6577394320217,613500
2020-06-25,348.570556640625,348.9319221240224,340.9914873337231,344.69069512666374,465100
2020-06-26,344.015625,350.1397443196485,343.2928938316296,349.4074943662145,493000
2020-06-29,346.91595458984375,347.1917381261341,340.54458004934054,345.1281645267446,612800
2020-06-30,349.97802734375,350.8148677479592,344.42448441298643,344.453011744008,678600
2020-07-01,349.5595397949219,352.0320144162755,347.35332988536464,349.97795991641294,516600
2020-07-02,354.9135437011719,357.44307406634397,354.1432765585495,355.23686320369455,449400
2020-07-06,366.5530700683594,370.3853962699625,364.68921674741006,367.33285580185736,752900
2020-07-07,363.28173828125,369.5484923615196,363.1391016522424,366.4959524180482,410900
2020-07-08,372.7057800292969,372.91499016401957,367.91301352222945,369.75782959300005,599300
2020-07-09,375.35882568359375,376.27172916993857,367.1616448096084,376.05302933609886,644200
2020-07-10,376.4334716796875,379.6096404241205,372.7247733865282,379.50502085882584,667200
2020-07-13,369.5580749511719,383.10910843946726,368.84486266231426,378.34484106327983,1083600
2020-07-14,377.3654479980469,378.0501331085565,366.50561604773037,367.66577612329706,880100
2020-07-15,357.0151062011719,368.67376100737425,354.23834880535213,368.1792775176126,1640300
2020-07-16,366.3248596191406,374.5410502733619,354.53308865965363,355.75030316474874,2240900
2020-07-17,364.7748107910156,368.0650887972567,361.4654952165544,366.5245548469555,1048700
2020-07-20,372.27783203125,373.21926303115384,363.33888084165727,365.07913519863126,972600
2020-07-21,364.9934997558594,373.0480444108737,364.3658695075969,372.90540776824133,823700
2020-07-22,373.3428955078125,375.1972301965789,370.63268278657046,373.36190405627553,710100
2020-07-23,365.38348388671875,374.87394514307033,363.15826464362567,370.9179901484535,990800
2020-07-24,349.645263671875,356.75837960334053,348.7798957521656,352.811943193752,1628900
2020-07-27,363.0536193847656,364.96503780045566,357.8043868508836,359.4495114583875,1080300
2020-07-28,357.8993835449219,363.0154971222689,357.73773836178356,362.41639422088514,502000
2020-07-29,346.73529052734375,348.19976125683974,343.94901474629813,347.09665607286587,1446700
2020-07-30,344.93804931640625,345.0236313203689,337.45404962433645,338.3955097092985,1010400
2020-07-31,336.36993408203125,344.3959519918769,333.5360934861485,344.19626067767746,954900
2020-08-03,348.627685546875,349.14120655479604,342.17075742388084,343.3118797495357,862400
2020-08-04,352.1652526855469,353.6297236115449,350.1397538392629,350.3584537361838,833400
2020-08-05,350.4344787597656,354.903924880297,348.7227519092095,352.81185297941465,591300
2020-08-06,351.119140625,351.4329412322751,346.31682760444386,349.99699801134,402100
2020-08-07,348.1141357421875,352.9639846276025,344.55756441518747,352.55505423366066,572500
2020-08-10,347.486572265625,348.78936885718286,341.9045015449406,346.86846069555486,547900
2020-08-11,343.5876159667969,351.2522678296514,342.9695044979887,348.0856182619747,627000
2020-08-12,356.42547607421875,357.58563593850374,347.7052830547304,348.6086679114062,565400
2020-08-13,356.37799072265625,359.5922060001156,354.70430962653836,358.10869746993717,470700
2020-08-14,352.8974609375,355.7978460906299,351.53760974875695,352.8784233691058,543900
2020-08-17,359.9439697265625,361.83635028770425,357.7948141806799,358.18470702878045,428200
2020-08-18,358.7173156738281,365.14574616321534,358.49858675350544,364.7938703294735,466500
2020-08-19,356.549072265625,361.7697766771785,355.6171311398178,361.73175958519687,354400
2020-08-20,353.91497802734375,355.0656190886511,350.3108703816322,351.41397556414256,498200
2020-08-21,353.867431640625,353.8769504251556,347.610194783938,348.1902602266129,605400
